agency_name,url,portal,csv,pdf,other
Taylor County TX SO,https://transparency.flocksafety.com/taylor-county-tx-so,0,0,0,0
Taylor MI PD,https://transparency.flocksafety.com/taylor-mi-pd,0,0,0,0
Taylor TX PD,https://transparency.flocksafety.com/taylor-tx-pd,0,0,0,0
Taylorsville KY PD,https://transparency.flocksafety.com/taylorsville-ky-pd,0,0,0,0
Taylorsville NC PD,https://transparency.flocksafety.com/taylorsville-nc-pd,0,0,0,0
Taylorville IL PD,https://transparency.flocksafety.com/taylorville-il-pd,0,0,0,0
Tazewell County IL SO,https://transparency.flocksafety.com/tazewell-county-il-so,0,0,0,0
Tega Cay SC PD,https://transparency.flocksafety.com/tega-cay-sc-pd,0,0,0,0
Tehachapi CA PD,https://transparency.flocksafety.com/tehachapi-ca-pd,0,0,0,0
Tell City IN PD,https://transparency.flocksafety.com/tell-city-in-pd,0,0,0,0
Telluride CO PD,https://transparency.flocksafety.com/telluride-co-pd,0,0,0,0
Temecula CA PD,https://transparency.flocksafety.com/temecula-ca-pd,0,0,0,0
Tempe AZ PD,https://transparency.flocksafety.com/tempe-az-pd,0,0,0,0
Temple GA PD,https://transparency.flocksafety.com/temple-ga-pd,1,0,0,1
Temple TX PD,https://transparency.flocksafety.com/temple-tx-pd,0,0,0,0
Temple Terrace FL PD,https://transparency.flocksafety.com/temple-terrace-fl-pd,0,0,0,0
Temple University Campus PA PD,https://transparency.flocksafety.com/temple-university-campus-pa-pd,1,0,0,1
Tennessee Bureau of Investigation,https://transparency.flocksafety.com/tennessee-bureau-of-investigation,0,0,0,0
Tennessee Highway Patrol,https://transparency.flocksafety.com/tennessee-highway-patrol,0,0,0,0
Tennessee Valley Authority Police,https://transparency.flocksafety.com/tennessee-valley-authority-police,0,0,0,0
Terre Haute IN PD,https://transparency.flocksafety.com/terre-haute-in-pd,0,0,0,0
Terrebonne Parish LA SO,https://transparency.flocksafety.com/terrebonne-parish-la-so,0,0,0,0
Terrell TX PD,https://transparency.flocksafety.com/terrell-tx-pd,0,0,0,0
Test Demo 1234,https://transparency.flocksafety.com/test-demo-1234,0,0,0,0
Test IL - PD - Do not use,https://transparency.flocksafety.com/test-il---pd---do-not-use,0,0,0,0
Tewksbury MA PD,https://transparency.flocksafety.com/tewksbury-ma-pd,1,0,0,0
Texarkana AR PD,https://transparency.flocksafety.com/texarkana-ar-pd,0,0,0,0
Texarkana TX PD,https://transparency.flocksafety.com/texarkana-tx-pd,0,0,0,0
Texas Christian University PD TX,https://transparency.flocksafety.com/texas-christian-university-pd-tx,0,0,0,0
Texas City TX PD,https://transparency.flocksafety.com/texas-city-tx-pd,0,0,0,0
Texas Department of Criminal Justice,https://transparency.flocksafety.com/texas-department-of-criminal-justice,0,0,0,0
Texas Department of Public Safety,https://transparency.flocksafety.com/texas-department-of-public-safety,0,0,0,0
Texas Financial Crimes Intelligence Center,https://transparency.flocksafety.com/texas-financial-crimes-intelligence-center,0,0,0,0
Texas Medical Center PD,https://transparency.flocksafety.com/texas-medical-center-pd,0,0,0,0
Texas Parks & Wildlife Department,https://transparency.flocksafety.com/texas-parks-&-wildlife-department,0,0,0,0
Thatcher AZ PD,https://transparency.flocksafety.com/thatcher-az-pd,0,0,0,0
The Colony TX PD,https://transparency.flocksafety.com/the-colony-tx-pd,1,0,0,0
The Village OK PD,https://transparency.flocksafety.com/the-village-ok-pd,0,0,0,0
The West Central Dispatch Center (WCDC),https://transparency.flocksafety.com/the-west-central-dispatch-center-(wcdc),0,0,0,0
Thibodaux LA PD,https://transparency.flocksafety.com/thibodaux-la-pd,0,0,0,0
Thomas County GA SO,https://transparency.flocksafety.com/thomas-county-ga-so,0,0,0,0
Thomas County KS SO,https://transparency.flocksafety.com/thomas-county-ks-so,0,0,0,0
Thomaston GA PD,https://transparency.flocksafety.com/thomaston-ga-pd,0,0,0,0
Thomasville AL PD,https://transparency.flocksafety.com/thomasville-al-pd,0,0,0,0
Thomasville GA PD,https://transparency.flocksafety.com/thomasville-ga-pd,1,0,0,0
Thomson GA PD,https://transparency.flocksafety.com/thomson-ga-pd,0,0,0,0
Thomson Housing Authority (GA),https://transparency.flocksafety.com/thomson-housing-authority-(ga),0,0,0,0
Thornton CO PD,https://transparency.flocksafety.com/thornton-co-pd,0,0,0,0
Thornton IL PD,https://transparency.flocksafety.com/thornton-il-pd,0,0,0,0
Thrall City PD TX,https://transparency.flocksafety.com/thrall-city-pd-tx,0,0,0,0
Three Rivers MI PD,https://transparency.flocksafety.com/three-rivers-mi-pd,0,0,0,0
Three Rivers Park District MN PD,https://transparency.flocksafety.com/three-rivers-park-district-mn-pd,0,0,0,0
Thunderbolt GA PD,https://transparency.flocksafety.com/thunderbolt-ga-pd,0,0,0,0
Tiburon CA PD,https://transparency.flocksafety.com/tiburon-ca-pd,0,0,0,0
Tieton WA PD,https://transparency.flocksafety.com/tieton-wa-pd,0,0,0,0
Tift County GA SO,https://transparency.flocksafety.com/tift-county-ga-so,0,0,0,0
Tifton GA PD,https://transparency.flocksafety.com/tifton-ga-pd,0,0,0,0
Tilden Township PA PD,https://transparency.flocksafety.com/tilden-township-pa-pd,0,0,0,0
Tilton IL PD,https://transparency.flocksafety.com/tilton-il-pd,0,0,0,0
Timberville VA PD,https://transparency.flocksafety.com/timberville-va-pd,0,0,0,0
Timnath CO PD,https://transparency.flocksafety.com/timnath-co-pd,0,0,0,0
Tinley Park IL PD,https://transparency.flocksafety.com/tinley-park-il-pd,0,0,0,0
Tinton Falls NJ PD,https://transparency.flocksafety.com/tinton-falls-nj-pd,0,0,0,0
Tipp City OH PD,https://transparency.flocksafety.com/tipp-city-oh-pd,1,0,0,0
Tippecanoe County IN SO,https://transparency.flocksafety.com/tippecanoe-county-in-so,0,0,0,0
Tipton County TN ECC,https://transparency.flocksafety.com/tipton-county-tn-ecc,0,0,0,0
Tipton County TN SO,https://transparency.flocksafety.com/tipton-county-tn-so,0,0,0,0
Tishomingo County MS SO,https://transparency.flocksafety.com/tishomingo-county-ms-so,0,0,0,0
Titusville FL PD,https://transparency.flocksafety.com/titusville-fl-pd,0,0,0,0
Tiverton RI PD,https://transparency.flocksafety.com/tiverton-ri-pd,0,0,0,0
Toledo OH PD,https://transparency.flocksafety.com/toledo-oh-pd,0,0,0,0
Tolleson AZ PD,https://transparency.flocksafety.com/tolleson-az-pd,0,0,0,0
Toluca IL PD,https://transparency.flocksafety.com/toluca-il-pd,0,0,0,0
Tomah WI PD,https://transparency.flocksafety.com/tomah-wi-pd,0,0,0,0
Tomball TX PD,https://transparency.flocksafety.com/tomball-tx-pd,0,0,0,0
Tombstone Marshals Office (AZ),https://transparency.flocksafety.com/tombstone-marshals-office-(az),0,0,0,0
Tompkins County NY SO,https://transparency.flocksafety.com/tompkins-county-ny-so,0,0,0,0
Toms River NJ PD,https://transparency.flocksafety.com/toms-river-nj-pd,0,0,0,0
Tonawanda City NY PD,https://transparency.flocksafety.com/tonawanda-city-ny-pd,0,0,0,0
Tonawanda Town NY PD,https://transparency.flocksafety.com/tonawanda-town-ny-pd,1,0,0,0
Tonkawa OK PD,https://transparency.flocksafety.com/tonkawa-ok-pd,0,0,0,0
Tontitown AR PD,https://transparency.flocksafety.com/tontitown-ar-pd,0,0,0,0
Tonto Apache AZ PD,https://transparency.flocksafety.com/tonto-apache-az-pd,0,0,0,0
Tooele City PD UT,https://transparency.flocksafety.com/tooele-city-pd-ut,0,0,0,0
Tooele County UT SO,https://transparency.flocksafety.com/tooele-county-ut-so,0,0,0,0
Toombs County GA SO,https://transparency.flocksafety.com/toombs-county-ga-so,0,0,0,0
Toppenish WA PD,https://transparency.flocksafety.com/toppenish-wa-pd,1,0,0,0
Topsail Beach NC PD,https://transparency.flocksafety.com/topsail-beach-nc-pd,0,0,0,0
Toronto OH PD,https://transparency.flocksafety.com/toronto-oh-pd,0,0,0,0
Town & Country MO PD,https://transparency.flocksafety.com/town-&-country-mo-pd,0,0,0,0
Town of Arlington (TN),https://transparency.flocksafety.com/town-of-arlington-(tn),0,0,0,0
Town of Bean Station PD  TN,https://transparency.flocksafety.com/town-of-bean-station-pd--tn,0,0,0,0
Town of Brookhaven NY,https://transparency.flocksafety.com/town-of-brookhaven-ny,0,0,0,0
Town of Campbell WI PD,https://transparency.flocksafety.com/town-of-campbell-wi-pd,0,0,0,0
Town of Connelly Springs NC,https://transparency.flocksafety.com/town-of-connelly-springs-nc,0,0,0,0
Town of East Fishkill NY PD,https://transparency.flocksafety.com/town-of-east-fishkill-ny-pd,0,0,0,0
Town of Eva AL PD,https://transparency.flocksafety.com/town-of-eva-al-pd,0,0,0,0
Town of Greenville NY,https://transparency.flocksafety.com/town-of-greenville-ny,0,0,0,0
Town of Groton CT PD,https://transparency.flocksafety.com/town-of-groton-ct-pd,0,0,0,0
Town of Harrah WA,https://transparency.flocksafety.com/town-of-harrah-wa,0,0,0,0
Town of Hildebran (NC),https://transparency.flocksafety.com/town-of-hildebran-(nc),0,0,0,0
Town of Hochatown OK,https://transparency.flocksafety.com/town-of-hochatown-ok,0,0,0,0
Town of Hunts Point WA,https://transparency.flocksafety.com/town-of-hunts-point-wa,0,0,0,0
Town of Jonesboro LA PD,https://transparency.flocksafety.com/town-of-jonesboro-la-pd,0,0,0,0
Town of Lisbon Troopers CT,https://transparency.flocksafety.com/town-of-lisbon-troopers-ct,0,0,0,0
Town of Lyons CO,https://transparency.flocksafety.com/town-of-lyons-co,0,0,0,0
Town of Montgomery NY PD,https://transparency.flocksafety.com/town-of-montgomery-ny-pd,0,0,0,0
Town of Moreland GA,https://transparency.flocksafety.com/town-of-moreland-ga,0,0,0,0
Town of Newburgh NY PD,https://transparency.flocksafety.com/town-of-newburgh-ny-pd,0,0,0,0
Town of Pegram,https://transparency.flocksafety.com/town-of-pegram,0,0,0,0
Town of Poughkeepsie NY PD,https://transparency.flocksafety.com/town-of-poughkeepsie-ny-pd,0,0,0,0
Town of Rutherford College (NC),https://transparency.flocksafety.com/town-of-rutherford-college-(nc),0,0,0,0
Town of Stockton UT,https://transparency.flocksafety.com/town-of-stockton-ut,0,0,0,0
Town of West Blocton AL PD,https://transparency.flocksafety.com/town-of-west-blocton-al-pd,0,0,0,0
Town of Williams Creek IN PD,https://transparency.flocksafety.com/town-of-williams-creek-in-pd,0,0,0,0
Town of Woodbury NY PD,https://transparency.flocksafety.com/town-of-woodbury-ny-pd,0,0,0,0
Town of Woodside CA (SMCSO),https://transparency.flocksafety.com/town-of-woodside-ca-(smcso),0,0,0,0
Towns County GA SO,https://transparency.flocksafety.com/towns-county-ga-so,0,0,0,0
Tracy CA PD,https://transparency.flocksafety.com/tracy-ca-pd,1,0,0,0
Tracy Engineering Department CA,https://transparency.flocksafety.com/tracy-engineering-department-ca,0,0,0,0
Transylvania County NC SO,https://transparency.flocksafety.com/transylvania-county-nc-so,0,0,0,0
Travelers Rest SC PD,https://transparency.flocksafety.com/travelers-rest-sc-pd,0,0,0,0
Traverse City MI PD,https://transparency.flocksafety.com/traverse-city-mi-pd,0,0,0,0
Travis County TX SO,https://transparency.flocksafety.com/travis-county-tx-so,0,0,0,0
Treasure Island FL PD,https://transparency.flocksafety.com/treasure-island-fl-pd,0,0,0,0
Trempealeau County WI SO,https://transparency.flocksafety.com/trempealeau-county-wi-so,0,0,0,0
Trenton IL PD,https://transparency.flocksafety.com/trenton-il-pd,0,0,0,0
Trenton OH PD,https://transparency.flocksafety.com/trenton-oh-pd,0,0,0,0
Trenton PD MI,https://transparency.flocksafety.com/trenton-pd-mi,0,0,0,0
Tribal Police at Foxwoods CT PD,https://transparency.flocksafety.com/tribal-police-at-foxwoods-ct-pd,0,0,0,0
Trophy Club TX PD,https://transparency.flocksafety.com/trophy-club-tx-pd,1,0,0,0
Trotwood OH PD,https://transparency.flocksafety.com/trotwood-oh-pd,1,0,0,0
Troup County GA SO,https://transparency.flocksafety.com/troup-county-ga-so,0,0,0,0
Trousdale County TN SO,https://transparency.flocksafety.com/trousdale-county-tn-so,0,0,0,0
Troutman NC PD,https://transparency.flocksafety.com/troutman-nc-pd,0,0,0,0
Troy AL PD,https://transparency.flocksafety.com/troy-al-pd,0,0,0,0
Troy MI PD,https://transparency.flocksafety.com/troy-mi-pd,0,0,0,0
Troy NY PD,https://transparency.flocksafety.com/troy-ny-pd,0,0,0,0
Troy OH PD,https://transparency.flocksafety.com/troy-oh-pd,1,0,0,1
Truckee CA PD,https://transparency.flocksafety.com/truckee-ca-pd,1,0,0,0
Truesdale MO PD,https://transparency.flocksafety.com/truesdale-mo-pd,0,0,0,0
Truett McConnell University GA Campus PD,https://transparency.flocksafety.com/truett-mcconnell-university-ga-campus-pd,0,0,0,0
Trumann AR PD,https://transparency.flocksafety.com/trumann-ar-pd,0,0,0,0
Trumansburg Village NY PD,https://transparency.flocksafety.com/trumansburg-village-ny-pd,0,0,0,0
Trumbull County OH 911 Center,https://transparency.flocksafety.com/trumbull-county-oh-911-center,0,0,0,0
Trumbull County OH SO,https://transparency.flocksafety.com/trumbull-county-oh-so,0,0,0,0
Trussville AL PD,https://transparency.flocksafety.com/trussville-al-pd,0,0,0,0
Tryon NC PD,https://transparency.flocksafety.com/tryon-nc-pd,0,0,0,0
Tukwila WA PD,https://transparency.flocksafety.com/tukwila-wa-pd,1,0,0,0
Tulalip Tribal Police Dept. (WA),https://transparency.flocksafety.com/tulalip-tribal-police-dept.-(wa),0,0,0,0
Tulare CA PD,https://transparency.flocksafety.com/tulare-ca-pd,0,0,0,0
Tulare County CA SO,https://transparency.flocksafety.com/tulare-county-ca-so,0,0,0,0
Tulia TX PD,https://transparency.flocksafety.com/tulia-tx-pd,0,0,0,0
Tullahoma TN PD,https://transparency.flocksafety.com/tullahoma-tn-pd,0,0,0,0
Tulsa County OK SO,https://transparency.flocksafety.com/tulsa-county-ok-so,0,0,0,0
Tulsa OK PD,https://transparency.flocksafety.com/tulsa-ok-pd,1,0,0,0
Tunica County MS SO,https://transparency.flocksafety.com/tunica-county-ms-so,0,0,0,0
Tupelo MS PD,https://transparency.flocksafety.com/tupelo-ms-pd,0,0,0,0
Tupelo Regional Airport,https://transparency.flocksafety.com/tupelo-regional-airport,0,0,0,0
Turin GA PD,https://transparency.flocksafety.com/turin-ga-pd,0,0,0,0
Turlock CA PD,https://transparency.flocksafety.com/turlock-ca-pd,0,0,0,0
Turner County GA SO,https://transparency.flocksafety.com/turner-county-ga-so,0,0,0,0
Tuscaloosa AL PD,https://transparency.flocksafety.com/tuscaloosa-al-pd,0,0,0,0
Tuscaloosa Academy (AL),https://transparency.flocksafety.com/tuscaloosa-academy-(al),0,0,0,0
Tuscaloosa County AL SO,https://transparency.flocksafety.com/tuscaloosa-county-al-so,0,0,0,0
Tuscarawas County OH SO,https://transparency.flocksafety.com/tuscarawas-county-oh-so,0,0,0,0
Tuscumbia AL PD,https://transparency.flocksafety.com/tuscumbia-al-pd,0,0,0,0
Tuskegee AL PD,https://transparency.flocksafety.com/tuskegee-al-pd,0,0,0,0
Tustin CA PD,https://transparency.flocksafety.com/tustin-ca-pd,0,0,0,0
Tuttle OK PD,https://transparency.flocksafety.com/tuttle-ok-pd,0,0,0,0
Twiggs County GA SO,https://transparency.flocksafety.com/twiggs-county-ga-so,0,0,0,0
Twin Falls ID PD,https://transparency.flocksafety.com/twin-falls-id-pd,0,0,0,0
Twinsburg OH PD,https://transparency.flocksafety.com/twinsburg-oh-pd,0,0,0,0
Two Rivers WI PD,https://transparency.flocksafety.com/two-rivers-wi-pd,0,0,0,0
Tybee Island GA PD,https://transparency.flocksafety.com/tybee-island-ga-pd,0,0,0,0
Tye TX PD,https://transparency.flocksafety.com/tye-tx-pd,0,0,0,0
Tyler Junior College Campus PD TX,https://transparency.flocksafety.com/tyler-junior-college-campus-pd-tx,0,0,0,0
Tyler TX ISD PD,https://transparency.flocksafety.com/tyler-tx-isd-pd,0,0,0,0
Tyler TX PD,https://transparency.flocksafety.com/tyler-tx-pd,0,0,0,0
Tyron PD (NC),https://transparency.flocksafety.com/tyron-pd-(nc),0,0,0,0
Tyrone GA PD,https://transparency.flocksafety.com/tyrone-ga-pd,0,0,0,0
U.S. Border Patrol,https://transparency.flocksafety.com/u.s.-border-patrol,0,0,0,0
UC Irvine Campus PD CA,https://transparency.flocksafety.com/uc-irvine-campus-pd-ca,0,0,0,0
UC Riverside PD (CA),https://transparency.flocksafety.com/uc-riverside-pd-(ca),0,0,0,0
UMMC (University of Mississippi Medical Center) MS PD,https://transparency.flocksafety.com/ummc-(university-of-mississippi-medical-center)-ms-pd,0,0,0,0
UNC Asheville NC PD,https://transparency.flocksafety.com/unc-asheville-nc-pd,0,0,0,0
UPMC PA PD,https://transparency.flocksafety.com/upmc-pa-pd,0,0,0,0
US - GSA Office of Inspector General [Federal],https://transparency.flocksafety.com/us---gsa-office-of-inspector-general-[federal],0,0,0,0
US Postal Inspection Service [Federal],https://transparency.flocksafety.com/us-postal-inspection-service-[federal],0,0,0,0
USMS (Inactive),https://transparency.flocksafety.com/usms-(inactive),0,0,0,0
UT - Cedar City PD,https://transparency.flocksafety.com/ut---cedar-city-pd,0,0,0,0
UT - North Ogden PD,https://transparency.flocksafety.com/ut---north-ogden-pd,0,0,0,0
UT Southwestern Medical Center TX,https://transparency.flocksafety.com/ut-southwestern-medical-center-tx,0,0,0,0
Ukiah CA PD,https://transparency.flocksafety.com/ukiah-ca-pd,0,0,0,0
Ukiah Fire CA FD,https://transparency.flocksafety.com/ukiah-fire-ca-fd,0,0,0,0
Ulster Town NY PD,https://transparency.flocksafety.com/ulster-town-ny-pd,0,0,0,0
Ulysses KS PD,https://transparency.flocksafety.com/ulysses-ks-pd,0,0,0,0
Union City CA PD,https://transparency.flocksafety.com/union-city-ca-pd,1,0,0,0
Union City GA PD,https://transparency.flocksafety.com/union-city-ga-pd,0,0,0,0
Union City IN PD,https://transparency.flocksafety.com/union-city-in-pd,0,0,0,0
Union City OH PD,https://transparency.flocksafety.com/union-city-oh-pd,0,0,0,0
Union City OK PD,https://transparency.flocksafety.com/union-city-ok-pd,0,0,0,0
Union County AR SO,https://transparency.flocksafety.com/union-county-ar-so,0,0,0,0
Union County FL SO,https://transparency.flocksafety.com/union-county-fl-so,0,0,0,0
Union County GA SO,https://transparency.flocksafety.com/union-county-ga-so,0,0,0,0
Union County IN SO,https://transparency.flocksafety.com/union-county-in-so,0,0,0,0
Union County KY SO,https://transparency.flocksafety.com/union-county-ky-so,0,0,0,0
Union County MS SO,https://transparency.flocksafety.com/union-county-ms-so,0,0,0,0
Union County NC SO,https://transparency.flocksafety.com/union-county-nc-so,0,0,0,0
Union County NJ Prosecutor's Office,https://transparency.flocksafety.com/union-county-nj-prosecutors-office,0,0,0,0
Union County NM SO,https://transparency.flocksafety.com/union-county-nm-so,0,0,0,0
Union County OH SO,https://transparency.flocksafety.com/union-county-oh-so,0,0,0,0
Union County SC SO,https://transparency.flocksafety.com/union-county-sc-so,0,0,0,0
Union Gap WA PD,https://transparency.flocksafety.com/union-gap-wa-pd,0,0,0,0
Union MO PD,https://transparency.flocksafety.com/union-mo-pd,0,0,0,0
Union OH PD,https://transparency.flocksafety.com/union-oh-pd,0,0,0,0
Union Pacific Railroad PD,https://transparency.flocksafety.com/union-pacific-railroad-pd,0,0,0,0
Union Springs AL PD,https://transparency.flocksafety.com/union-springs-al-pd,0,0,0,0
Union Township NJ PD,https://transparency.flocksafety.com/union-township-nj-pd,0,0,0,0
Union Township OH (Clermont Co) PD,https://transparency.flocksafety.com/union-township-oh-(clermont-co)-pd,0,0,0,0
Univ. of Texas - Tyler PD,https://transparency.flocksafety.com/univ.-of-texas---tyler-pd,0,0,0,0
University Circle OH PD,https://transparency.flocksafety.com/university-circle-oh-pd,0,0,0,0
University City MO PD,https://transparency.flocksafety.com/university-city-mo-pd,0,0,0,0
University Heights OH PD,https://transparency.flocksafety.com/university-heights-oh-pd,0,0,0,0
University Park IL PD,https://transparency.flocksafety.com/university-park-il-pd,0,0,0,0
University Park TX PD,https://transparency.flocksafety.com/university-park-tx-pd,0,0,0,0
University of Akron OH PD,https://transparency.flocksafety.com/university-of-akron-oh-pd,0,0,0,0
University of Alabama - Birmingham Campus AL PD,https://transparency.flocksafety.com/university-of-alabama---birmingham-campus-al-pd,0,0,0,0
University of Alabama AL PD,https://transparency.flocksafety.com/university-of-alabama-al-pd,0,0,0,0
University of Arizona Campus AZ PD,https://transparency.flocksafety.com/university-of-arizona-campus-az-pd,0,0,0,0
University of California,https://transparency.flocksafety.com/university-of-california,0,0,0,0
University of Central Missouri PD,https://transparency.flocksafety.com/university-of-central-missouri-pd,0,0,0,0
University of Colorado Anschutz Medical Campus CO PD,https://transparency.flocksafety.com/university-of-colorado-anschutz-medical-campus-co-pd,0,0,0,0
University of Colorado Boulder PD (CO),https://transparency.flocksafety.com/university-of-colorado-boulder-pd-(co),0,0,0,0
University of Delaware PD,https://transparency.flocksafety.com/university-of-delaware-pd,0,0,0,0
University of Georgia GA PD,https://transparency.flocksafety.com/university-of-georgia-ga-pd,0,0,0,0
University of Houston TX PD,https://transparency.flocksafety.com/university-of-houston-tx-pd,0,0,0,0
University of Illinois - Chicago IL PD,https://transparency.flocksafety.com/university-of-illinois---chicago-il-pd,0,0,0,0
University of Illinois at Urbana-Champaign IL PD,https://transparency.flocksafety.com/university-of-illinois-at-urbana-champaign-il-pd,0,0,0,0
University of Illinois- Springfield,https://transparency.flocksafety.com/university-of-illinois--springfield,0,0,0,0
University of Indianapolis IN PD,https://transparency.flocksafety.com/university-of-indianapolis-in-pd,0,0,0,0
University of Iowa PD (IA),https://transparency.flocksafety.com/university-of-iowa-pd-(ia),0,0,0,0
University of Kentucky,https://transparency.flocksafety.com/university-of-kentucky,0,0,0,0
University of Louisville KY PD,https://transparency.flocksafety.com/university-of-louisville-ky-pd,0,0,0,0
University of Memphis TN PD,https://transparency.flocksafety.com/university-of-memphis-tn-pd,0,0,0,0
University of Michigan Ann Arbor Campus MI PD,https://transparency.flocksafety.com/university-of-michigan-ann-arbor-campus-mi-pd,0,0,0,0
University of Michigan Dearborn Campus MI PD,https://transparency.flocksafety.com/university-of-michigan-dearborn-campus-mi-pd,0,0,0,0
University of Minnesota MN PD (Twin Cities),https://transparency.flocksafety.com/university-of-minnesota-mn-pd-(twin-cities),0,0,0,0
University of Nebraska Omaha NE PD,https://transparency.flocksafety.com/university-of-nebraska-omaha-ne-pd,0,0,0,0
University of Nevada Reno Campus PD,https://transparency.flocksafety.com/university-of-nevada-reno-campus-pd,0,0,0,0
University of New Haven CT PD,https://transparency.flocksafety.com/university-of-new-haven-ct-pd,0,0,0,0
University of North Carolina Chapel Hill NC,https://transparency.flocksafety.com/university-of-north-carolina-chapel-hill-nc,0,0,0,0
University of North Carolina Charlotte (NC),https://transparency.flocksafety.com/university-of-north-carolina-charlotte-(nc),0,0,0,0
University of North Carolina at Pembroke NC PD,https://transparency.flocksafety.com/university-of-north-carolina-at-pembroke-nc-pd,0,0,0,0
University of North FL PD,https://transparency.flocksafety.com/university-of-north-fl-pd,0,0,0,0
University of North Georgia PD (GA),https://transparency.flocksafety.com/university-of-north-georgia-pd-(ga),0,0,0,0
University of North Texas at Denton PD (TX),https://transparency.flocksafety.com/university-of-north-texas-at-denton-pd-(tx),0,0,0,0
University of Notre Dame PD (IN),https://transparency.flocksafety.com/university-of-notre-dame-pd-(in),0,0,0,0
University of Pittsburgh PA PD,https://transparency.flocksafety.com/university-of-pittsburgh-pa-pd,0,0,0,0
University of Saint Joseph CT Public Safety,https://transparency.flocksafety.com/university-of-saint-joseph-ct-public-safety,0,0,0,0
University of South Florida FL PD,https://transparency.flocksafety.com/university-of-south-florida-fl-pd,0,0,0,0
University of South Florida at St. Petersburg FL PD,https://transparency.flocksafety.com/university-of-south-florida-at-st.-petersburg-fl-pd,0,0,0,0
University of TN Knoxville,https://transparency.flocksafety.com/university-of-tn-knoxville,0,0,0,0
University of TX (UTA)- Arlington PD,https://transparency.flocksafety.com/university-of-tx-(uta)--arlington-pd,0,0,0,0
University of Tennessee Health Science Center Memphis TN PD,https://transparency.flocksafety.com/university-of-tennessee-health-science-center-memphis-tn-pd,0,0,0,0
University of Tennessee TN PD,https://transparency.flocksafety.com/university-of-tennessee-tn-pd,0,0,0,0
University of Texas Permian Basin PD,https://transparency.flocksafety.com/university-of-texas-permian-basin-pd,0,0,0,0
University of Texas at Dallas TX PD,https://transparency.flocksafety.com/university-of-texas-at-dallas-tx-pd,0,0,0,0
University of Texas at Houston PD,https://transparency.flocksafety.com/university-of-texas-at-houston-pd,0,0,0,0
University of Toledo OH PD,https://transparency.flocksafety.com/university-of-toledo-oh-pd,0,0,0,0
University of West Georgia GA PD,https://transparency.flocksafety.com/university-of-west-georgia-ga-pd,0,0,0,0
University of Wisconsin - Green Bay WI PD,https://transparency.flocksafety.com/university-of-wisconsin---green-bay-wi-pd,0,0,0,0
University of Wisconsin - Madison WI PD,https://transparency.flocksafety.com/university-of-wisconsin---madison-wi-pd,0,0,0,0
University of Wisconsin - Milwaukee WI PD,https://transparency.flocksafety.com/university-of-wisconsin---milwaukee-wi-pd,0,0,0,0
University of Wisconsin - Oshkosh PD,https://transparency.flocksafety.com/university-of-wisconsin---oshkosh-pd,0,0,0,0
University of Wisconsin - Whitewater WI PD,https://transparency.flocksafety.com/university-of-wisconsin---whitewater-wi-pd,0,0,0,0
University of the South Sewanee TN PD,https://transparency.flocksafety.com/university-of-the-south-sewanee-tn-pd,0,0,0,0
Upland CA PD,https://transparency.flocksafety.com/upland-ca-pd,0,0,0,0
Upper Arlington OH PD,https://transparency.flocksafety.com/upper-arlington-oh-pd,0,0,0,0
Upper Burrell Township PA PD,https://transparency.flocksafety.com/upper-burrell-township-pa-pd,0,0,0,0
Upper Darby Township PA PD,https://transparency.flocksafety.com/upper-darby-township-pa-pd,0,0,0,0
Upper Dublin Twp PA PD,https://transparency.flocksafety.com/upper-dublin-twp-pa-pd,0,0,0,0
Upper Merion Township PA PD,https://transparency.flocksafety.com/upper-merion-township-pa-pd,0,0,0,0
Upper St. Clair PA PD,https://transparency.flocksafety.com/upper-st.-clair-pa-pd,0,0,0,0
Upson County GA SO,https://transparency.flocksafety.com/upson-county-ga-so,0,0,0,0
Urbana OH PD,https://transparency.flocksafety.com/urbana-oh-pd,0,0,0,0
Urbandale IA PD,https://transparency.flocksafety.com/urbandale-ia-pd,1,0,0,1
Utah County Major Crimes Taskforce UT,https://transparency.flocksafety.com/utah-county-major-crimes-taskforce-ut,0,0,0,0
Utica City NY PD,https://transparency.flocksafety.com/utica-city-ny-pd,0,0,0,0
Utica MI PD,https://transparency.flocksafety.com/utica-mi-pd,0,0,0,0
VA - George Mason University Campus PD,https://transparency.flocksafety.com/va---george-mason-university-campus-pd,0,0,0,0
VA - Norfolk Housing Authority,https://transparency.flocksafety.com/va---norfolk-housing-authority,0,0,0,0
Vacaville CA PD,https://transparency.flocksafety.com/vacaville-ca-pd,1,0,0,0
Vail CO PD,https://transparency.flocksafety.com/vail-co-pd,0,0,0,0
Valdosta GA PD,https://transparency.flocksafety.com/valdosta-ga-pd,0,0,0,0
Valdosta State University GA PD,https://transparency.flocksafety.com/valdosta-state-university-ga-pd,0,0,0,0
Vallejo CA PD,https://transparency.flocksafety.com/vallejo-ca-pd,1,0,1,0
Valley Center KS DPS,https://transparency.flocksafety.com/valley-center-ks-dps,0,0,0,0
Valparaiso IN PD,https://transparency.flocksafety.com/valparaiso-in-pd,0,0,0,0
Van Alstyne TX PD,https://transparency.flocksafety.com/van-alstyne-tx-pd,0,0,0,0
Van Buren AR PD,https://transparency.flocksafety.com/van-buren-ar-pd,0,0,0,0
Van Buren County TN SO,https://transparency.flocksafety.com/van-buren-county-tn-so,0,0,0,0
